s,age,PFT,relative_mean
SSP1-RCP2.6,81,Temperate broadleaf,0.042585594756746774
SSP1-RCP2.6,81,Conifers (other),0.1516225517048132
SSP1-RCP2.6,81,Pioneering broadleaf,0.5151494156515001
SSP1-RCP2.6,81,Needleleaf evergreen,0.27892072083841335
SSP1-RCP2.6,82,Non-tree V.,0.010380434882493341
SSP1-RCP2.6,82,Temperate broadleaf,0.04290401787745052
SSP1-RCP2.6,82,Conifers (other),0.1509553969684931
SSP1-RCP2.6,82,Pioneering broadleaf,0.5157677353281775
SSP1-RCP2.6,82,Needleleaf evergreen,0.2796446493373988
SSP1-RCP2.6,83,Non-tree V.,0.009851273467853888
SSP1-RCP2.6,83,Temperate broadleaf,0.043040820489971786
SSP1-RCP2.6,83,Conifers (other),0.1502710511874317
SSP1-RCP2.6,83,Pioneering broadleaf,0.5164331692393777
SSP1-RCP2.6,83,Needleleaf evergreen,0.2801428614108727
SSP1-RCP2.6,84,Non-tree V.,0.009208642210323055
SSP1-RCP2.6,84,Temperate broadleaf,0.04330950205909178
SSP1-RCP2.6,84,Conifers (other),0.149723255526441
SSP1-RCP2.6,84,Pioneering broadleaf,0.5168832827661424
SSP1-RCP2.6,84,Needleleaf evergreen,0.2806144932335116
SSP1-RCP2.6,85,Non-tree V.,0.008642398974599091
SSP1-RCP2.6,85,Temperate broadleaf,0.04327922092742578
SSP1-RCP2.6,85,Conifers (other),0.14903892503663607
SSP1-RCP2.6,85,Pioneering broadleaf,0.5174068266423242
SSP1-RCP2.6,85,Needleleaf evergreen,0.2811109800100403
SSP1-RCP2.6,86,Non-tree V.,0.008130690707215931
SSP1-RCP2.6,86,Temperate broadleaf,0.04348152381057289
SSP1-RCP2.6,86,Conifers (other),0.14850024469800985
SSP1-RCP2.6,86,Pioneering broadleaf,0.5178504058594404
SSP1-RCP2.6,86,Needleleaf evergreen,0.28151548651580094
SSP1-RCP2.6,87,Non-tree V.,0.007736611885082706
SSP1-RCP2.6,87,Temperate broadleaf,0.043776506365598884
SSP1-RCP2.6,87,Conifers (other),0.14782543582697566
SSP1-RCP2.6,87,Pioneering broadleaf,0.5183421978919791
SSP1-RCP2.6,87,Needleleaf evergreen,0.28205842382588214
SSP1-RCP2.6,88,Non-tree V.,0.007378002537075608
SSP1-RCP2.6,88,Temperate broadleaf,0.04398774966206947
SSP1-RCP2.6,88,Conifers (other),0.14721915111128578
SSP1-RCP2.6,88,Pioneering broadleaf,0.5188117172289441
SSP1-RCP2.6,88,Needleleaf evergreen,0.28242949665762707
SSP1-RCP2.6,89,Non-tree V.,0.006911117071236197
SSP1-RCP2.6,89,Temperate broadleaf,0.04405788870704957
SSP1-RCP2.6,89,Conifers (other),0.14661834627238418
SSP1-RCP2.6,89,Pioneering broadleaf,0.519198282438421
SSP1-RCP2.6,89,Needleleaf evergreen,0.28286659990492696
SSP1-RCP2.6,90,Non-tree V.,0.0067588258098185946
SSP1-RCP2.6,90,Temperate broadleaf,0.04399413955093603
SSP1-RCP2.6,90,Conifers (other),0.14603740637715903
SSP1-RCP2.6,90,Pioneering broadleaf,0.5194735935477031
SSP1-RCP2.6,90,Needleleaf evergreen,0.28321438630540685
SSP1-RCP2.6,91,Non-tree V.,0.006483916245948366
SSP1-RCP2.6,91,Temperate broadleaf,0.04418116713089696
SSP1-RCP2.6,91,Conifers (other),0.14544857011431003
SSP1-RCP2.6,91,Pioneering broadleaf,0.5197501739320783
SSP1-RCP2.6,91,Needleleaf evergreen,0.28361452416779637
SSP1-RCP2.6,92,Non-tree V.,0.006382343440638477
SSP1-RCP2.6,92,Temperate broadleaf,0.04419343322875809
SSP1-RCP2.6,92,Conifers (other),0.14491573258697332
SSP1-RCP2.6,92,Pioneering broadleaf,0.519963315204749
SSP1-RCP2.6,92,Needleleaf evergreen,0.284197409932905
SSP1-RCP2.6,93,Non-tree V.,0.006194556038690859
SSP1-RCP2.6,93,Temperate broadleaf,0.04403609816875695
SSP1-RCP2.6,93,Conifers (other),0.14434131423155175
SSP1-RCP2.6,93,Pioneering broadleaf,0.5204220129283436
SSP1-RCP2.6,93,Needleleaf evergreen,0.2844843702236804
SSP1-RCP2.6,94,Non-tree V.,0.006079009463096103
SSP1-RCP2.6,94,Temperate broadleaf,0.04399876574544408
SSP1-RCP2.6,94,Conifers (other),0.1437554700373629
SSP1-RCP2.6,94,Pioneering broadleaf,0.5206000745846082
SSP1-RCP2.6,94,Needleleaf evergreen,0.28478420755603356
SSP1-RCP2.6,95,Non-tree V.,0.005982680195336946
SSP1-RCP2.6,95,Temperate broadleaf,0.044162290095364404
SSP1-RCP2.6,95,Conifers (other),0.14315979183535235
SSP1-RCP2.6,95,Pioneering broadleaf,0.520818217702506
SSP1-RCP2.6,95,Needleleaf evergreen,0.2850945475579813
SSP1-RCP2.6,96,Non-tree V.,0.005990736141559109
SSP1-RCP2.6,96,Temperate broadleaf,0.044239579585237845
SSP1-RCP2.6,96,Conifers (other),0.1425699572722432
SSP1-RCP2.6,96,Pioneering broadleaf,0.5209778324230135
SSP1-RCP2.6,96,Needleleaf evergreen,0.2854394219644883
SSP1-RCP2.6,97,Non-tree V.,0.006148474423557649
SSP1-RCP2.6,97,Temperate broadleaf,0.044396648402775886
SSP1-RCP2.6,97,Conifers (other),0.14198951733563706
SSP1-RCP2.6,97,Pioneering broadleaf,0.5211896965917892
SSP1-RCP2.6,97,Needleleaf evergreen,0.2860148390417529
SSP1-RCP2.6,98,Non-tree V.,0.006073595930315049
SSP1-RCP2.6,98,Temperate broadleaf,0.044548668582897036
SSP1-RCP2.6,98,Conifers (other),0.14150849742408197
SSP1-RCP2.6,98,Pioneering broadleaf,0.521346514059111
SSP1-RCP2.6,98,Needleleaf evergreen,0.2863488412006
SSP1-RCP2.6,99,Non-tree V.,0.006076535032971189
SSP1-RCP2.6,99,Temperate broadleaf,0.044764710241629146
SSP1-RCP2.6,99,Conifers (other),0.14094394083302553
SSP1-RCP2.6,99,Pioneering broadleaf,0.5214487398185558
SSP1-RCP2.6,99,Needleleaf evergreen,0.2866791326723274
SSP1-RCP2.6,100,Non-tree V.,0.006078459040938014
SSP1-RCP2.6,100,Temperate broadleaf,0.044916537615572245
SSP1-RCP2.6,100,Conifers (other),0.14043503638061697
SSP1-RCP2.6,100,Pioneering broadleaf,0.521422707820724
SSP1-RCP2.6,100,Needleleaf evergreen,0.28706031774066015
SSP1-RCP2.6,101,Non-tree V.,0.006000292858579069
SSP1-RCP2.6,101,Temperate broadleaf,0.04549650208356385
SSP1-RCP2.6,101,Conifers (other),0.1399400760507907
SSP1-RCP2.6,101,Pioneering broadleaf,0.5214220845043382
SSP1-RCP2.6,101,Needleleaf evergreen,0.28686816838848705
SSP1-RCP2.6,102,Non-tree V.,0.0057914394702082575
SSP1-RCP2.6,102,Temperate broadleaf,0.045937159305540654
SSP1-RCP2.6,102,Conifers (other),0.13894145514725217
SSP1-RCP2.6,102,Pioneering broadleaf,0.5210333147158248
SSP1-RCP2.6,102,Needleleaf evergreen,0.2878207581338063
SSP1-RCP2.6,103,Non-tree V.,0.005776008355805959
SSP1-RCP2.6,103,Temperate broadleaf,0.046726531380022945
SSP1-RCP2.6,103,Conifers (other),0.13885995931357406
SSP1-RCP2.6,103,Pioneering broadleaf,0.5209753955117771
SSP1-RCP2.6,103,Needleleaf evergreen,0.2871633025657198
SSP1-RCP2.6,104,Non-tree V.,0.005883857060047278
SSP1-RCP2.6,104,Temperate broadleaf,0.04672081966457949
SSP1-RCP2.6,104,Conifers (other),0.13833632388064462
SSP1-RCP2.6,104,Pioneering broadleaf,0.5207358453901992
SSP1-RCP2.6,104,Needleleaf evergreen,0.28800825949418546
SSP1-RCP2.6,105,Non-tree V.,0.0059797241183404334
SSP1-RCP2.6,105,Temperate broadleaf,0.04647747241201352
SSP1-RCP2.6,105,Conifers (other),0.1381149784367604
SSP1-RCP2.6,105,Pioneering broadleaf,0.5193658823379037
SSP1-RCP2.6,105,Needleleaf evergreen,0.28973030440181
SSP1-RCP2.6,106,Non-tree V.,0.0060387904177504215
SSP1-RCP2.6,106,Temperate broadleaf,0.04623705225952917
SSP1-RCP2.6,106,Conifers (other),0.13794839232803696
SSP1-RCP2.6,106,Pioneering broadleaf,0.5192403466486424
SSP1-RCP2.6,106,Needleleaf evergreen,0.290301006719224
SSP1-RCP2.6,107,Non-tree V.,0.005932136263727261
SSP1-RCP2.6,107,Temperate broadleaf,0.04574065506832248
SSP1-RCP2.6,107,Conifers (other),0.13768765837106728
SSP1-RCP2.6,107,Pioneering broadleaf,0.5205652110274915
SSP1-RCP2.6,107,Needleleaf evergreen,0.2899507145939081
SSP1-RCP2.6,108,Non-tree V.,0.0057984509023122814
SSP1-RCP2.6,108,Temperate broadleaf,0.04646450540311205
SSP1-RCP2.6,108,Conifers (other),0.1369663022215032
SSP1-RCP2.6,108,Pioneering broadleaf,0.5209361223603469
SSP1-RCP2.6,108,Needleleaf evergreen,0.2897025361646334
SSP1-RCP2.6,109,Non-tree V.,0.0059084644970699976
SSP1-RCP2.6,109,Temperate broadleaf,0.045898455878407185
SSP1-RCP2.6,109,Conifers (other),0.13685141990599375
SSP1-RCP2.6,109,Pioneering broadleaf,0.5191338909630618
SSP1-RCP2.6,109,Needleleaf evergreen,0.29220776875546256
SSP1-RCP2.6,110,Non-tree V.,0.005921897017824597
SSP1-RCP2.6,110,Temperate broadleaf,0.046416310236348034
SSP1-RCP2.6,110,Conifers (other),0.13623927327985932
SSP1-RCP2.6,110,Pioneering broadleaf,0.5177638806772091
SSP1-RCP2.6,110,Needleleaf evergreen,0.2936586387887571
SSP1-RCP2.6,111,Non-tree V.,0.005847843361334361
SSP1-RCP2.6,111,Temperate broadleaf,0.04685230916540599
SSP1-RCP2.6,111,Conifers (other),0.13588652437387846
SSP1-RCP2.6,111,Pioneering broadleaf,0.5144819932295913
SSP1-RCP2.6,111,Needleleaf evergreen,0.29693132986979104
SSP1-RCP2.6,112,Non-tree V.,0.006004887507702221
SSP1-RCP2.6,112,Temperate broadleaf,0.045823312476562544
SSP1-RCP2.6,112,Conifers (other),0.13492934868286235
SSP1-RCP2.6,112,Pioneering broadleaf,0.5166891593052048
SSP1-RCP2.6,112,Needleleaf evergreen,0.29655329202767156
SSP1-RCP2.6,113,Non-tree V.,0.0060221461450757135
SSP1-RCP2.6,113,Temperate broadleaf,0.04637506930038884
SSP1-RCP2.6,113,Conifers (other),0.13451074935180796
SSP1-RCP2.6,113,Pioneering broadleaf,0.5178643976445028
SSP1-RCP2.6,113,Needleleaf evergreen,0.2952276375582268
SSP1-RCP2.6,114,Non-tree V.,0.005934490609604096
SSP1-RCP2.6,114,Temperate broadleaf,0.04565462737911842
SSP1-RCP2.6,114,Conifers (other),0.13443601911268163
SSP1-RCP2.6,114,Pioneering broadleaf,0.5192192284805797
SSP1-RCP2.6,114,Needleleaf evergreen,0.2947556344180165
SSP1-RCP2.6,115,Non-tree V.,0.006072941134085442
SSP1-RCP2.6,115,Temperate broadleaf,0.045975679977257045
SSP1-RCP2.6,115,Conifers (other),0.13488066701659263
SSP1-RCP2.6,115,Pioneering broadleaf,0.5177606781774605
SSP1-RCP2.6,115,Needleleaf evergreen,0.2953100336946036
SSP1-RCP2.6,116,Non-tree V.,0.006043966188662085
SSP1-RCP2.6,116,Temperate broadleaf,0.04698207223201838
SSP1-RCP2.6,116,Conifers (other),0.13410229376784974
SSP1-RCP2.6,116,Pioneering broadleaf,0.519062939920765
SSP1-RCP2.6,116,Needleleaf evergreen,0.2938087278907053
SSP1-RCP2.6,117,Non-tree V.,0.005814896933627673
SSP1-RCP2.6,117,Temperate broadleaf,0.046398486995128725
SSP1-RCP2.6,117,Conifers (other),0.13477370515380072
SSP1-RCP2.6,117,Pioneering broadleaf,0.5202039062490432
SSP1-RCP2.6,117,Needleleaf evergreen,0.29280900466840015
SSP1-RCP2.6,118,Non-tree V.,0.00594101581496228
SSP1-RCP2.6,118,Temperate broadleaf,0.04741635530029694
SSP1-RCP2.6,118,Conifers (other),0.13345116976017088
SSP1-RCP2.6,118,Pioneering broadleaf,0.5207999998411399
SSP1-RCP2.6,118,Needleleaf evergreen,0.29239145928343063
SSP1-RCP2.6,119,Non-tree V.,0.0056986093183811265
SSP1-RCP2.6,119,Temperate broadleaf,0.04914100437193613
SSP1-RCP2.6,119,Conifers (other),0.13223863370504385
SSP1-RCP2.6,119,Pioneering broadleaf,0.5210935397570657
SSP1-RCP2.6,119,Needleleaf evergreen,0.29182821284757443
SSP1-RCP2.6,120,Non-tree V.,0.005847808015780682
SSP1-RCP2.6,120,Temperate broadleaf,0.05212623330158857
SSP1-RCP2.6,120,Conifers (other),0.13282020872599765
SSP1-RCP2.6,120,Pioneering broadleaf,0.5201423766528586
SSP1-RCP2.6,120,Needleleaf evergreen,0.2890633733037743
SSP1-RCP2.6,121,Non-tree V.,0.0060252553784949404
SSP1-RCP2.6,121,Temperate broadleaf,0.049139219251394126
SSP1-RCP2.6,121,Conifers (other),0.1329986150374937
SSP1-RCP2.6,121,Pioneering broadleaf,0.5191886789413432
SSP1-RCP2.6,121,Needleleaf evergreen,0.29264823139127344
SSP1-RCP2.6,122,Non-tree V.,0.006136844577542016
SSP1-RCP2.6,122,Temperate broadleaf,0.048528299012923215
SSP1-RCP2.6,122,Conifers (other),0.13408792914788445
SSP1-RCP2.6,122,Pioneering broadleaf,0.5186711179200139
SSP1-RCP2.6,122,Needleleaf evergreen,0.29257580934163635
SSP1-RCP2.6,123,Non-tree V.,0.0061837116746213715
SSP1-RCP2.6,123,Temperate broadleaf,0.047867907728220166
SSP1-RCP2.6,123,Conifers (other),0.1337450771408681
SSP1-RCP2.6,123,Pioneering broadleaf,0.5282342631536106
SSP1-RCP2.6,123,Needleleaf evergreen,0.28396904030267917
SSP1-RCP2.6,124,Non-tree V.,0.006506668010555976
SSP1-RCP2.6,124,Temperate broadleaf,0.05439785844370305
SSP1-RCP2.6,124,Conifers (other),0.13531304152449522
SSP1-RCP2.6,124,Pioneering broadleaf,0.5089922011357237
SSP1-RCP2.6,124,Needleleaf evergreen,0.2947902308855218
SSP1-RCP2.6,125,Non-tree V.,0.006968100440888261
SSP1-RCP2.6,125,Temperate broadleaf,0.045934726251874176
SSP1-RCP2.6,125,Conifers (other),0.12905999395055004
SSP1-RCP2.6,125,Pioneering broadleaf,0.5133352132020365
SSP1-RCP2.6,125,Needleleaf evergreen,0.30470196615465084
SSP5-RCP8.5,0,Non-tree V.,0
SSP5-RCP8.5,0,Temperate broadleaf,0
SSP5-RCP8.5,0,Conifers (other),0
SSP5-RCP8.5,0,Pioneering broadleaf,0
SSP5-RCP8.5,0,Needleleaf evergreen,0
SSP5-RCP8.5,1,Non-tree V.,0
SSP5-RCP8.5,1,Temperate broadleaf,0
SSP5-RCP8.5,1,Conifers (other),0
SSP5-RCP8.5,1,Pioneering broadleaf,0
SSP5-RCP8.5,1,Needleleaf evergreen,0
SSP5-RCP8.5,2,Non-tree V.,0.9036379883873005
SSP5-RCP8.5,2,Temperate broadleaf,2.538143812384027e-4
SSP5-RCP8.5,2,Conifers (other),0.052942328479406914
SSP5-RCP8.5,2,Pioneering broadleaf,0.03575513035265547
SSP5-RCP8.5,2,Needleleaf evergreen,0.007410738399398602
SSP5-RCP8.5,3,Non-tree V.,0.894927897417879
SSP5-RCP8.5,3,Temperate broadleaf,9.597849869061411e-4
SSP5-RCP8.5,3,Conifers (other),0.053601563861181506
SSP5-RCP8.5,3,Pioneering broadleaf,0.039241893941681316
SSP5-RCP8.5,3,Needleleaf evergreen,0.01126885979235213
SSP5-RCP8.5,4,Non-tree V.,0.8811435265075411
SSP5-RCP8.5,4,Temperate broadleaf,0.0014831572744991475
SSP5-RCP8.5,4,Conifers (other),0.05816882348200463
SSP5-RCP8.5,4,Pioneering broadleaf,0.04570671805887622
SSP5-RCP8.5,4,Needleleaf evergreen,0.013497774677078874
SSP5-RCP8.5,5,Non-tree V.,0.8617268046324597
SSP5-RCP8.5,5,Temperate broadleaf,0.0020168634444751427
SSP5-RCP8.5,5,Conifers (other),0.06586146779689658
SSP5-RCP8.5,5,Pioneering broadleaf,0.054839316470485934
SSP5-RCP8.5,5,Needleleaf evergreen,0.015555547655682511
SSP5-RCP8.5,6,Non-tree V.,0.8363263893492434
SSP5-RCP8.5,6,Temperate broadleaf,0.0024874410506775173
SSP5-RCP8.5,6,Conifers (other),0.07761653399277996
SSP5-RCP8.5,6,Pioneering broadleaf,0.06537862722555271
SSP5-RCP8.5,6,Needleleaf evergreen,0.018191008381746487
SSP5-RCP8.5,7,Non-tree V.,0.7817397153043635
SSP5-RCP8.5,7,Temperate broadleaf,0.0034908410369325444
SSP5-RCP8.5,7,Conifers (other),0.09052414307163988
SSP5-RCP8.5,7,Pioneering broadleaf,0.07762261984058258
SSP5-RCP8.5,7,Needleleaf evergreen,0.046622680746481855
SSP5-RCP8.5,8,Non-tree V.,0.7461867398907716
SSP5-RCP8.5,8,Temperate broadleaf,0.004187541209842907
SSP5-RCP8.5,8,Conifers (other),0.10422891158655478
SSP5-RCP8.5,8,Pioneering broadleaf,0.09105715709658645
SSP5-RCP8.5,8,Needleleaf evergreen,0.05433965021624414
SSP5-RCP8.5,9,Non-tree V.,0.7060049840534427
SSP5-RCP8.5,9,Temperate broadleaf,0.005096411665358324
SSP5-RCP8.5,9,Conifers (other),0.11843177933272674
SSP5-RCP8.5,9,Pioneering broadleaf,0.10621532955286468
SSP5-RCP8.5,9,Needleleaf evergreen,0.06425149539560744
SSP5-RCP8.5,10,Non-tree V.,0.6655511261224784
SSP5-RCP8.5,10,Temperate broadleaf,0.006168558302084443
SSP5-RCP8.5,10,Conifers (other),0.13160195781718936
SSP5-RCP8.5,10,Pioneering broadleaf,0.12250983503106042
SSP5-RCP8.5,10,Needleleaf evergreen,0.07416852272718796
SSP5-RCP8.5,11,Non-tree V.,0.6241182343962066
SSP5-RCP8.5,11,Temperate broadleaf,0.00738580701938628
SSP5-RCP8.5,11,Conifers (other),0.14417005904779479
SSP5-RCP8.5,11,Pioneering broadleaf,0.14012119554200242
SSP5-RCP8.5,11,Needleleaf evergreen,0.08420470399461023
SSP5-RCP8.5,12,Non-tree V.,0.5775055137196352
SSP5-RCP8.5,12,Temperate broadleaf,0.008721498555879639
SSP5-RCP8.5,12,Conifers (other),0.154165641730707
SSP5-RCP8.5,12,Pioneering broadleaf,0.1581545838587374
SSP5-RCP8.5,12,Needleleaf evergreen,0.101452762135041
SSP5-RCP8.5,13,Non-tree V.,0.5365078278868516
SSP5-RCP8.5,13,Temperate broadleaf,0.010094462716118519
SSP5-RCP8.5,13,Conifers (other),0.1642783903305065
SSP5-RCP8.5,13,Pioneering broadleaf,0.17755482169617548
SSP5-RCP8.5,13,Needleleaf evergreen,0.11156449737034788
SSP5-RCP8.5,14,Non-tree V.,0.4964174571026542
SSP5-RCP8.5,14,Temperate broadleaf,0.011516522860933182
SSP5-RCP8.5,14,Conifers (other),0.17296802729653804
SSP5-RCP8.5,14,Pioneering broadleaf,0.19739540279527892
SSP5-RCP8.5,14,Needleleaf evergreen,0.12170258994459485
SSP5-RCP8.5,15,Non-tree V.,0.4579843156246944
SSP5-RCP8.5,15,Temperate broadleaf,0.012960341068899423
SSP5-RCP8.5,15,Conifers (other),0.1804043843459983
SSP5-RCP8.5,15,Pioneering broadleaf,0.21760041830902854
SSP5-RCP8.5,15,Needleleaf evergreen,0.13105054065137986
SSP5-RCP8.5,16,Non-tree V.,0.42164376853236113
SSP5-RCP8.5,16,Temperate broadleaf,0.014440631057728307
SSP5-RCP8.5,16,Conifers (other),0.18643204800355823
SSP5-RCP8.5,16,Pioneering broadleaf,0.237840033782238
SSP5-RCP8.5,16,Needleleaf evergreen,0.13964351862411342
SSP5-RCP8.5,17,Non-tree V.,0.3863789870893938
SSP5-RCP8.5,17,Temperate broadleaf,0.015964536289977814
SSP5-RCP8.5,17,Conifers (other),0.19019446181339383
SSP5-RCP8.5,17,Pioneering broadleaf,0.2579226864585233
SSP5-RCP8.5,17,Needleleaf evergreen,0.14953932834871145
SSP5-RCP8.5,18,Non-tree V.,0.3546403875823861
SSP5-RCP8.5,18,Temperate broadleaf,0.017456879380039925
SSP5-RCP8.5,18,Conifers (other),0.1935492336015293
SSP5-RCP8.5,18,Pioneering broadleaf,0.27785108317315954
SSP5-RCP8.5,18,Needleleaf evergreen,0.15650241626288675
SSP5-RCP8.5,19,Non-tree V.,0.3251905189653025
SSP5-RCP8.5,19,Temperate broadleaf,0.01899266660414497
SSP5-RCP8.5,19,Conifers (other),0.1955970082665161
SSP5-RCP8.5,19,Pioneering broadleaf,0.2973650777640236
SSP5-RCP8.5,19,Needleleaf evergreen,0.1628547284000131
SSP5-RCP8.5,20,Non-tree V.,0.29833833831850637
SSP5-RCP8.5,20,Temperate broadleaf,0.0205596073292537
SSP5-RCP8.5,20,Conifers (other),0.1965578164560083
SSP5-RCP8.5,20,Pioneering broadleaf,0.3164327967985619
SSP5-RCP8.5,20,Needleleaf evergreen,0.1681114410976684
SSP5-RCP8.5,21,Non-tree V.,0.2736756540650425
SSP5-RCP8.5,21,Temperate broadleaf,0.022149690355586296
SSP5-RCP8.5,21,Conifers (other),0.19667862207519082
SSP5-RCP8.5,21,Pioneering broadleaf,0.33485473910213776
SSP5-RCP8.5,21,Needleleaf evergreen,0.17264129440204126
SSP5-RCP8.5,22,Non-tree V.,0.2500976446287916
SSP5-RCP8.5,22,Temperate broadleaf,0.02376560977165312
SSP5-RCP8.5,22,Conifers (other),0.19576390696903512
SSP5-RCP8.5,22,Pioneering broadleaf,0.35307383308457546
SSP5-RCP8.5,22,Needleleaf evergreen,0.17729900554594288
SSP5-RCP8.5,23,Non-tree V.,0.22871132801171062
SSP5-RCP8.5,23,Temperate broadleaf,0.02536774352069697
SSP5-RCP8.5,23,Conifers (other),0.19472665417111185
SSP5-RCP8.5,23,Pioneering broadleaf,0.3704727859266449
SSP5-RCP8.5,23,Needleleaf evergreen,0.18072148836983395
SSP5-RCP8.5,24,Non-tree V.,0.20862152773801537
SSP5-RCP8.5,24,Temperate broadleaf,0.027027768667518486
SSP5-RCP8.5,24,Conifers (other),0.19312453679672476
SSP5-RCP8.5,24,Pioneering broadleaf,0.3873343385220107
SSP5-RCP8.5,24,Needleleaf evergreen,0.1838918282757296
SSP5-RCP8.5,25,Non-tree V.,0.1905104920975346
SSP5-RCP8.5,25,Temperate broadleaf,0.028735393463373983
SSP5-RCP8.5,25,Conifers (other),0.19116150049308606
SSP5-RCP8.5,25,Pioneering broadleaf,0.4029369076913526
SSP5-RCP8.5,25,Needleleaf evergreen,0.18665570625465203
SSP5-RCP8.5,26,Non-tree V.,0.17348239157280695
SSP5-RCP8.5,26,Temperate broadleaf,0.030486856155595744
SSP5-RCP8.5,26,Conifers (other),0.18905770636564842
SSP5-RCP8.5,26,Pioneering broadleaf,0.41792346673202474
SSP5-RCP8.5,26,Needleleaf evergreen,0.18904957917392176
SSP5-RCP8.5,27,Non-tree V.,0.1586208761263177
SSP5-RCP8.5,27,Temperate broadleaf,0.032345922198494435
SSP5-RCP8.5,27,Conifers (other),0.1864570508642404
SSP5-RCP8.5,27,Pioneering broadleaf,0.4311668582928322
SSP5-RCP8.5,27,Needleleaf evergreen,0.19140929251811314
SSP5-RCP8.5,28,Non-tree V.,0.14502213442662298
SSP5-RCP8.5,28,Temperate broadleaf,0.0342749679663904
SSP5-RCP8.5,28,Conifers (other),0.18407880542334845
SSP5-RCP8.5,28,Pioneering broadleaf,0.4433131809851583
SSP5-RCP8.5,28,Needleleaf evergreen,0.19331091119848157
SSP5-RCP8.5,29,Non-tree V.,0.1330196171193933
SSP5-RCP8.5,29,Temperate broadleaf,0.036294243209717345
SSP5-RCP8.5,29,Conifers (other),0.18151150368668437
SSP5-RCP8.5,29,Pioneering broadleaf,0.45407412899092364
SSP5-RCP8.5,29,Needleleaf evergreen,0.19510050699328105
SSP5-RCP8.5,30,Non-tree V.,0.12201889573186049
SSP5-RCP8.5,30,Temperate broadleaf,0.038398607741938894
SSP5-RCP8.5,30,Conifers (other),0.17908055839135253
SSP5-RCP8.5,30,Pioneering broadleaf,0.4637774768627681
SSP5-RCP8.5,30,Needleleaf evergreen,0.196724461272078
SSP5-RCP8.5,31,Non-tree V.,0.11204317061107213
SSP5-RCP8.5,31,Temperate broadleaf,0.04061243773920205
SSP5-RCP8.5,31,Conifers (other),0.1765056230726006
SSP5-RCP8.5,31,Pioneering broadleaf,0.47257625051382124
SSP5-RCP8.5,31,Needleleaf evergreen,0.19826251806330225
SSP5-RCP8.5,32,Non-tree V.,0.10354387295591111
SSP5-RCP8.5,32,Temperate broadleaf,0.04289669237145936
SSP5-RCP8.5,32,Conifers (other),0.1737936829623138
SSP5-RCP8.5,32,Pioneering broadleaf,0.4801892208473097
SSP5-RCP8.5,32,Needleleaf evergreen,0.19957653086300417
SSP5-RCP8.5,33,Non-tree V.,0.09540232811080028
SSP5-RCP8.5,33,Temperate broadleaf,0.04524623326746921
SSP5-RCP8.5,33,Conifers (other),0.1712902019892007
SSP5-RCP8.5,33,Pioneering broadleaf,0.4872799775843834
SSP5-RCP8.5,33,Needleleaf evergreen,0.20078125904814623
SSP5-RCP8.5,34,Non-tree V.,0.08796706957343255
SSP5-RCP8.5,34,Temperate broadleaf,0.04767983630016047
SSP5-RCP8.5,34,Conifers (other),0.16888805582537736
SSP5-RCP8.5,34,Pioneering broadleaf,0.49363280727302883
SSP5-RCP8.5,34,Needleleaf evergreen,0.2018322310279985
SSP5-RCP8.5,35,Non-tree V.,0.08138327977987456
SSP5-RCP8.5,35,Temperate broadleaf,0.05015699919271279
SSP5-RCP8.5,35,Conifers (other),0.16655848454704153
SSP5-RCP8.5,35,Pioneering broadleaf,0.49909333055336425
SSP5-RCP8.5,35,Needleleaf evergreen,0.20280790592700532
SSP5-RCP8.5,36,Non-tree V.,0.07540121260982707
SSP5-RCP8.5,36,Temperate broadleaf,0.05266830804825758
SSP5-RCP8.5,36,Conifers (other),0.16425172046474432
SSP5-RCP8.5,36,Pioneering broadleaf,0.5040829135458376
SSP5-RCP8.5,36,Needleleaf evergreen,0.20359584533133443
SSP5-RCP8.5,37,Non-tree V.,0.06989949795755725
SSP5-RCP8.5,37,Temperate broadleaf,0.055128091898537936
SSP5-RCP8.5,37,Conifers (other),0.16205797669628808
SSP5-RCP8.5,37,Pioneering broadleaf,0.5085562733644369
SSP5-RCP8.5,37,Needleleaf evergreen,0.20435816008318264
SSP5-RCP8.5,38,Non-tree V.,0.06477752453810197
SSP5-RCP8.5,38,Temperate broadleaf,0.057622877855196396
SSP5-RCP8.5,38,Conifers (other),0.16003790054920608
SSP5-RCP8.5,38,Pioneering broadleaf,0.5125325579346895
SSP5-RCP8.5,38,Needleleaf evergreen,0.20502913912280868
SSP5-RCP8.5,39,Non-tree V.,0.0599796449099327
SSP5-RCP8.5,39,Temperate broadleaf,0.060054755948342725
SSP5-RCP8.5,39,Conifers (other),0.15813966970909465
SSP5-RCP8.5,39,Pioneering broadleaf,0.5162891055565557
SSP5-RCP8.5,39,Needleleaf evergreen,0.20553682387606967
SSP5-RCP8.5,40,Non-tree V.,0.055575684827632636
SSP5-RCP8.5,40,Temperate broadleaf,0.06248770012847225
SSP5-RCP8.5,40,Conifers (other),0.1561435994184687
SSP5-RCP8.5,40,Pioneering broadleaf,0.5198387391152699
SSP5-RCP8.5,40,Needleleaf evergreen,0.20595427651016188
SSP5-RCP8.5,41,Non-tree V.,0.0515916750950884
SSP5-RCP8.5,41,Temperate broadleaf,0.06486127585344194
SSP5-RCP8.5,41,Conifers (other),0.15434719860221172
SSP5-RCP8.5,41,Pioneering broadleaf,0.5228720975335079
