"Lon" "Lat" "Year" "BNE" "BINE" "BNS" "IBS" "TeBS" "TeNE" "C3G" "HSE" "HSS" "LSE" "LSS" "GRT" "EPDS" "SPDS" "CLM" "Total"
101.25 55.75 2005 4.341 0.171 0 0.488 0 0 0.06 0 0.039 0.001 0.004 0 0 0 0 5.105
112.25 52.75 2005 2.646 1.113 0 0.042 0 0 0.026 0 0.058 0.002 0.005 0 0 0 0 3.892
138.75 52.25 2005 1.426 0.066 0 0.001 0 0 0.073 0 0.018 0.004 0.01 0 0 0 0 1.599
152.75 59.75 2005 0.6 0.035 0 0 0 0 0.078 0 0.009 0.008 0.009 0 0 0 0 0.739
40.25 59.75 2005 2.76 0.596 0 3.105 0 0 0.043 0.008 0.168 0.001 0.005 0 0 0 0 6.685
79.25 58.25 2005 2.605 0.546 0 0.79 0 0 0.017 0 0.099 0 0.002 0 0 0 0 4.06
-162.25 61.75 2005 1.218 0.1 0 0.002 0 0 0.151 0 0.019 0.002 0.006 0 0 0 0 1.497
-155.75 62.25 2005 2.136 0.086 0 0 0 0 0.049 0 0.006 0.002 0.003 0 0 0 0 2.283
-150.75 61.75 2005 6.391 0.817 0 0 0 0 0.007 0 0.001 0 0 0 0 0 0 7.217
-136.25 60.75 2005 3.522 0.033 0 0 0 0 0.145 0 0.027 0.006 0.008 0 0 0 0 3.741
-128.25 60.25 2005 3.942 1.471 0 0.03 0 0 0.043 0 0.066 0.002 0.006 0 0 0 0 5.561
-123.25 59.25 2005 3.558 1.601 0 1.172 0 0 0.047 0 0.128 0.005 0.012 0 0 0 0 6.523
-118.25 61.75 2005 2.732 1.362 0 0.791 0 0 0.027 0 0.162 0.004 0.011 0 0 0 0 5.088
-113.25 59.75 2005 3.095 1.087 0 0.683 0 0 0.008 0 0.23 0.001 0.003 0 0 0 0 5.106
-108.75 57.75 2005 3.081 0.213 0 0.003 0 0 0.045 0 0.019 0.005 0.012 0 0 0 0 3.377
-103.75 54.25 2005 3.013 0.653 0 4.639 0 0 0.017 0 0.027 0.002 0.006 0 0 0 0 8.357
-98.25 55.25 2005 2.677 1.018 0 0.324 0 0 0.049 0 0.061 0.003 0.008 0 0 0 0 4.139
-93.75 51.25 2005 3.001 0.398 0 2.531 0 0 0.044 0 0.104 0.001 0.005 0 0 0 0 6.084
-90.25 51.25 2005 3.776 0.65 0 0.07 0 0 0.031 0 0.024 0.001 0.003 0 0 0 0 4.555
-86.75 52.25 2005 2.126 0.349 0 0.098 0 0 0.058 0 0.082 0.003 0.008 0 0 0 0 2.724
-82.75 50.25 2005 2.962 0.684 0 0.861 0 0 0.037 0 0.065 0.001 0.004 0 0 0 0 4.615
-77.25 50.75 2005 1.729 0.141 0 0.002 0 0 0.098 0 0.025 0.003 0.009 0 0 0 0 2.007
-73.25 53.25 2005 0.472 0.029 0 0.001 0 0 0.111 0 0.013 0.006 0.016 0 0 0 0 0.648
-66.75 51.75 2005 0.389 0.045 0 0.001 0 0 0.09 0 0.012 0.004 0.011 0 0 0 0 0.552
-59.25 51.75 2005 0.982 0.059 0 0.001 0 0 0.104 0 0.017 0.002 0.007 0 0 0 0 1.172
13.25 64.25 2005 1.841 0.097 0 0 0 0 0.082 0.027 0.013 0.002 0.005 0 0 0 0 2.067
19.75 66.25 2005 2.614 0.067 0 0.001 0 0 0.065 0 0.006 0.003 0.006 0 0 0 0 2.762
25.25 67.25 2005 2.173 0.592 0 0.254 0 0 0.093 0.031 0.242 0.002 0.008 0 0 0 0 3.395
28.75 64.25 2005 3.217 0.598 0 0.507 0 0 0.102 0.014 0.104 0.002 0.007 0 0 0 0 4.551
32.25 63.75 2005 2.784 0.129 0 0.002 0 0 0.071 0.021 0.013 0.003 0.008 0 0 0 0 3.03
35.25 67.25 2005 2.248 0.084 0 0 0 0 0.035 0.012 0.004 0.001 0.001 0 0 0 0 2.385
39.25 59.25 2005 3.942 0.398 0 2.015 0 0 0.058 0.014 0.068 0.002 0.008 0 0 0 0 6.505
42.75 59.25 2005 3.25 0.295 0 2.537 0 0 0.077 0.026 0.149 0.001 0.005 0 0 0 0 6.341
45.75 63.75 2005 1.799 0.077 0 0.001 0 0 0.055 0 0.008 0.002 0.005 0 0 0 0 1.947
48.75 65.75 2005 2.107 0.142 0 0.004 0 0 0.119 0 0.047 0.004 0.012 0 0 0 0 2.434
51.75 64.25 2005 2.023 0.228 0 0.03 0 0 0.105 0 0.054 0.001 0.003 0 0 0 0 2.443
55.25 59.25 2005 3.236 0.643 0 1.197 0 0 0.059 0 0.085 0.002 0.005 0 0 0 0 5.227
58.25 64.25 2005 1.03 0.07 0 0.009 0 0 0.259 0 0.071 0.003 0.011 0 0 0 0 1.453
61.25 63.25 2005 2.138 0.573 0 0.349 0 0 0.13 0 0.165 0.001 0.003 0 0 0 0 3.359
64.75 61.25 2005 1.948 0.31 0 1.719 0 0 0.116 0 0.105 0.002 0.008 0 0 0 0 4.207
68.25 61.25 2005 2.636 0.494 0 0.02 0 0 0.057 0 0.045 0.001 0.005 0 0 0 0 3.257
71.75 59.25 2005 2.441 0.174 0 1.154 0 0 0.064 0 0.044 0.002 0.006 0 0 0 0 3.886
75.25 62.25 2005 1.598 0.194 0 0.068 0 0 0.143 0 0.081 0.001 0.004 0 0 0 0 2.088
79.25 57.75 2005 2.734 0.236 0 1.3 0 0 0.067 0 0.099 0.002 0.007 0 0 0 0 4.446
83.25 60.75 2005 2.006 0.236 0 0.556 0 0 0.099 0 0.031 0.003 0.01 0 0 0 0 2.941
92.25 59.25 2005 2.198 0.354 0 0.005 0 0 0.103 0 0.021 0.001 0.005 0 0 0 0 2.687
101.25 56.25 2005 2.539 0.569 0 1.582 0 0 0.074 0 0.064 0.005 0.014 0 0 0 0 4.846
112.25 53.25 2005 2.729 0.204 0 0.002 0 0 0.042 0 0.015 0.003 0.007 0 0 0 0 3.001
138.75 52.75 2005 1.73 0.071 0 0.001 0 0 0.066 0 0.008 0.002 0.004 0 0 0 0 1.882
153.25 59.75 2005 0.78 0.039 0 0 0 0 0.06 0 0.01 0.005 0.007 0 0 0 0 0.901
40.75 60.75 2005 3.798 0.468 0 1.695 0 0 0.064 0 0.08 0 0.001 0 0 0 0 6.105
79.25 60.25 2005 1.75 0.203 0 0.892 0 0 0.067 0 0.208 0 0.003 0 0 0 0 3.123
-162.25 62.75 2005 0.428 0.038 0 0 0 0 0.219 0 0.013 0.006 0.011 0 0 0 0 0.715
-155.75 62.75 2005 2.536 0.098 0 0 0 0 0.05 0 0.004 0.001 0.002 0 0 0 0 2.691
-150.75 62.25 2005 3.382 0.303 0 0.002 0 0 0.04 0.035 0.022 0.002 0.003 0 0 0 0 3.789
-136.25 61.25 2005 3.512 0.406 0 0.002 0 0 0.098 0 0.047 0.008 0.012 0 0 0 0 4.086
-127.75 57.25 2005 1.399 0.083 0 0 0 0 0.308 0 0.034 0.016 0.016 0 0 0 0 1.857
-123.25 59.75 2005 5.001 2.627 0 1.425 0 0 0.051 0 0.013 0.003 0.009 0 0 0 0 9.13
-118.25 62.25 2005 4.764 0.887 0 0.004 0 0 0.01 0 0.064 0.001 0.001 0 0 0 0 5.73
-113.25 60.25 2005 2.433 1.528 0 1.018 0 0 0.039 0 0.096 0.003 0.007 0 0 0 0 5.124
-108.75 58.25 2005 3.482 0.415 0 0.001 0 0 0.024 0 0.013 0.001 0.002 0 0 0 0 3.937
-103.75 54.75 2005 3.578 1.25 0 0.935 0 0 0.034 0 0.061 0.003 0.009 0 0 0 0 5.869
-98.25 55.75 2005 2.418 0.576 0 0.107 0 0 0.059 0 0.056 0.001 0.005 0 0 0 0 3.223
-93.75 51.75 2005 2.569 0.355 0 1.36 0 0 0.038 0 0.194 0.003 0.01 0 0 0 0 4.53
-90.25 51.75 2005 2.573 0.263 0 0.004 0 0 0.063 0 0.028 0.002 0.007 0 0 0 0 2.94
-86.75 52.75 2005 2.007 0.321 0 0.171 0 0 0.102 0 0.077 0.004 0.013 0 0 0 0 2.694
-82.75 50.75 2005 2.978 0.49 0 0.473 0 0 0.046 0 0.066 0.001 0.002 0 0 0 0 4.056
-77.25 51.25 2005 2.698 0.361 0 0.04 0 0 0.043 0 0.058 0 0 0 0 0 0 3.201
-73.25 53.75 2005 0.538 0.022 0 0.001 0 0 0.096 0 0.012 0.004 0.01 0 0 0 0 0.683
-66.75 52.25 2005 0.41 0.037 0 0 0 0 0.074 0 0.004 0.004 0.008 0 0 0 0 0.536
-59.25 52.25 2005 0.254 0.029 0 0 0 0 0.117 0 0.01 0.004 0.011 0 0 0 0 0.425
13.25 65.75 2005 2.423 0.07 0 0 0 0 0.023 0.023 0.007 0.001 0.002 0 0 0 0 2.549
19.75 66.75 2005 1.862 0.097 0 0 0 0 0.055 0 0.011 0.002 0.004 0 0 0 0 2.031
25.25 67.75 2005 2.429 0.489 0 0.11 0 0 0.132 0.014 0.17 0.003 0.011 0 0 0 0 3.357
28.75 64.75 2005 3.111 0.232 0 0.003 0 0 0.072 0.024 0.023 0.003 0.008 0 0 0 0 3.475
32.25 64.25 2005 3.231 0.13 0 0.001 0 0 0.06 0.004 0.009 0.001 0.004 0 0 0 0 3.44
35.25 67.75 2005 2.811 0.101 0 0 0 0 0.053 0.01 0.007 0.001 0.002 0 0 0 0 2.985
39.25 59.75 2005 4.746 0.322 0 2.175 0 0 0.03 0.004 0.054 0 0.001 0 0 0 0 7.332
42.75 59.75 2005 4.512 0.284 0 1.546 0 0 0.073 0 0.05 0 0.001 0 0 0 0 6.467
45.75 64.25 2005 2.999 0.375 0 0.099 0 0 0.099 0 0.039 0.003 0.01 0 0 0 0 3.623
48.75 66.25 2005 2.048 0.211 0 0.015 0 0 0.128 0 0.054 0.003 0.01 0 0 0 0 2.47
51.75 64.75 2005 1.881 0.139 0 0.006 0 0 0.169 0 0.04 0.003 0.009 0 0 0 0 2.247
55.25 59.75 2005 2.878 0.742 0 0.957 0 0 0.076 0 0.104 0.003 0.01 0 0 0 0 4.77
58.25 64.75 2005 0.771 0.062 0 0.013 0 0 0.21 0 0.082 0.003 0.011 0 0 0 0 1.152
61.25 63.75 2005 1.975 0.321 0 0.065 0 0 0.181 0 0.066 0.002 0.007 0 0 0 0 2.615
64.75 61.75 2005 1.877 0.194 0 0.001 0 0 0.078 0 0.027 0.002 0.004 0 0 0 0 2.182
68.25 61.75 2005 1.241 0.291 0 1.03 0 0 0.085 0 0.353 0.001 0.005 0 0 0 0 3.008
71.75 59.75 2005 2.52 0.134 0 1.412 0 0 0.068 0 0.104 0.002 0.005 0 0 0 0 4.245
75.25 62.75 2005 1.428 0.204 0 0.003 0 0 0.144 0 0.018 0.003 0.009 0 0 0 0 1.808
79.25 59.75 2005 3.132 0.651 0 0.088 0 0 0.017 0 0.035 0 0.001 0 0 0 0 3.924
83.25 61.25 2005 2.173 0.343 0 0.08 0 0 0.083 0 0.045 0.001 0.005 0 0 0 0 2.731
92.25 59.75 2005 2.376 0.256 0 0.017 0 0 0.115 0 0.031 0.001 0.005 0 0 0 0 2.801
101.75 52.75 2005 3.261 1.949 0 0.107 0 0 0.04 0 0.03 0 0.001 0 0 0 0 5.389
112.75 50.75 2005 3.083 1.075 0 0.146 0 0 0.048 0 0.06 0.003 0.008 0 0 0 0 4.423
138.75 53.25 2005 1.738 0.151 0 0.002 0 0 0.1 0 0.026 0.004 0.011 0 0 0 0 2.031
153.75 59.25 2005 2.625 0.232 0 0 0 0 0.033 0 0.012 0.001 0.001 0 0 0 0 2.903
40.75 61.75 2005 3.148 0.373 0 1.336 0 0 0.07 0.007 0.136 0.001 0.003 0 0 0 0 5.074
79.75 57.25 2005 2.229 0.216 0 2.512 0 0 0.052 0 0.107 0.002 0.007 0 0 0 0 5.125
-161.75 61.75 2005 0.863 0.08 0 0.001 0 0 0.158 0 0.022 0.004 0.008 0 0 0 0 1.135
-155.75 63.25 2005 1.924 0.099 0 0.001 0 0 0.057 0 0.01 0.002 0.005 0 0 0 0 2.098
-150.75 63.75 2005 3.921 0.251 0 0.001 0 0 0.035 0 0.019 0.001 0.002 0 0 0 0 4.23
-136.25 61.75 2005 4.767 1.357 0 0.007 0 0 0.076 0 0.05 0.006 0.011 0 0 0 0 6.274
-127.75 57.75 2005 1.551 0.114 0 0 0 0 0.26 0 0.023 0.015 0.016 0 0 0 0 1.978
-123.25 60.25 2005 4.114 2.042 0 0.946 0 0 0.024 0 0.075 0.002 0.006 0 0 0 0 7.209
-118.25 62.75 2005 0.015 0.016 0 0.005 0 0 0.127 0 1.233 0.006 0.021 0 0 0 0 1.425
-113.25 60.75 2005 3.893 0.73 0 0.549 0 0 0.013 0 0.069 0.001 0.003 0 0 0 0 5.258
-108.75 58.75 2005 3.512 0.53 0 0.003 0 0 0.037 0 0.03 0.001 0.005 0 0 0 0 4.119
-103.75 55.25 2005 4.606 1.657 0 0.025 0 0 0.031 0 0.035 0.002 0.004 0 0 0 0 6.361
-98.25 56.25 2005 2.135 0.508 0 0.163 0 0 0.05 0 0.054 0.001 0.006 0 0 0 0 2.917
-93.75 52.25 2005 3.862 0.639 0 0.067 0 0 0.044 0 0.012 0.001 0.005 0 0 0 0 4.631
-90.25 52.25 2005 2.634 0.326 0 0.003 0 0 0.051 0 0.012 0.001 0.004 0 0 0 0 3.03
-86.75 53.25 2005 2.236 0.285 0 0.09 0 0 0.064 0 0.075 0.001 0.005 0 0 0 0 2.756
-82.75 51.25 2005 2.86 0.382 0 0.14 0 0 0.074 0 0.052 0.002 0.007 0 0 0 0 3.518
-77.25 51.75 2005 2.768 0.498 0 0.055 0 0 0.064 0 0.033 0 0.001 0 0 0 0 3.42
-73.25 54.25 2005 0.272 0.023 0 0.001 0 0 0.119 0 0.007 0.005 0.012 0 0 0 0 0.439
-66.25 47.25 2005 3.925 0.801 0 0.043 0.001 0 0.03 0.024 0.035 0 0.001 0 0 0 0 4.86
-59.25 52.75 2005 0.235 0.027 0 0.001 0 0 0.112 0 0.01 0.006 0.015 0 0 0 0 0.406
13.75 61.25 2005 5.016 0.392 0 0.001 0 0 0.025 0.043 0.029 0 0.001 0 0 0 0 5.506
20.25 63.75 2005 4.811 1.299 0 0.02 1.56 0 0.005 0.016 0.021 0 0.001 0 0 0 0 7.733
25.25 68.25 2005 1.42 0.114 0 0 0 0 0.063 0 0.01 0.003 0.005 0 0 0 0 1.616
28.75 65.25 2005 2.39 0.334 0 0.033 0 0 0.1 0.007 0.076 0.003 0.008 0 0 0 0 2.95
32.25 64.75 2005 2.141 0.126 0 0.001 0 0 0.064 0.019 0.013 0.001 0.003 0 0 0 0 2.367
35.75 58.75 2005 4.982 0.744 0 0.066 0.161 0 0.043 0.014 0.017 0 0.001 0 0 0 0 6.028
39.25 60.25 2005 3.583 0.219 0 2.016 0 0 0.071 0.014 0.114 0.004 0.012 0 0 0 0 6.033
42.75 60.25 2005 3.065 0.387 0 2.436 0 0 0.052 0.007 0.175 0.002 0.008 0 0 0 0 6.132
45.75 64.75 2005 1.999 0.076 0 0.001 0 0 0.064 0 0.012 0.004 0.01 0 0 0 0 2.165
48.75 66.75 2005 1.987 0.177 0 0.005 0 0 0.127 0 0.05 0.002 0.006 0 0 0 0 2.354
51.75 65.25 2005 1.545 0.088 0 0 0 0 0.056 0 0.007 0.003 0.006 0 0 0 0 1.705
55.25 60.25 2005 3.717 0.626 0 0.465 0 0 0.062 0 0.085 0 0.002 0 0 0 0 4.957
58.25 65.25 2005 0.683 0.049 0 0.006 0 0 0.194 0 0.056 0.003 0.012 0 0 0 0 1.005
61.25 64.25 2005 1.902 0.126 0 0.001 0 0 0.102 0 0.018 0.002 0.006 0 0 0 0 2.157
64.75 62.25 2005 1.745 0.453 0 0.491 0 0 0.071 0 0.212 0.001 0.003 0 0 0 0 2.976
68.25 62.25 2005 1.792 0.133 0 0.002 0 0 0.076 0 0.018 0.004 0.01 0 0 0 0 2.035
71.75 60.25 2005 2.416 0.169 0 0.711 0 0 0.061 0 0.074 0.002 0.007 0 0 0 0 3.439
75.25 63.25 2005 1.342 0.06 0 0.001 0 0 0.078 0 0.008 0.003 0.008 0 0 0 0 1.5
79.25 60.75 2005 2.201 0.284 0 0.399 0 0 0.09 0 0.032 0.001 0.007 0 0 0 0 3.014
83.25 61.75 2005 1.697 0.138 0 0.086 0 0 0.102 0 0.045 0.002 0.007 0 0 0 0 2.077
92.75 55.25 2005 4.062 1.016 0 1.232 0 0 0.018 0 0.011 0 0.001 0 0 0 0 6.339
101.75 53.25 2005 3.838 0.833 0 0.942 0 0 0.009 0 0.049 0 0.001 0 0 0 0 5.671
112.75 51.25 2005 2.691 1.195 0 0.792 0 0 0.016 0 0.042 0.001 0.002 0 0 0 0 4.738
138.75 53.75 2005 3.519 0.262 0 0 0 0 0.025 0 0.015 0 0.001 0 0 0 0 3.823
153.75 59.75 2005 1.824 0.161 0 0 0 0 0.146 0 0.01 0.002 0.003 0 0 0 0 2.147
41.25 60.75 2005 3.17 0.448 0 1.218 0 0 0.06 0.005 0.252 0.001 0.008 0 0 0 0 5.162
79.75 58.75 2005 1.821 0.179 0 1.558 0 0 0.051 0 0.146 0.002 0.007 0 0 0 0 3.765
-161.75 62.75 2005 0.786 0.056 0 0 0 0 0.2 0 0.017 0.004 0.007 0 0 0 0 1.07
-155.75 63.75 2005 2.68 0.174 0 0.001 0 0 0.069 0 0.015 0.003 0.005 0 0 0 0 2.946
-150.75 64.25 2005 3.689 1.357 0 0.399 0 0 0.039 0 0.115 0.004 0.013 0 0 0 0 5.615
-136.25 62.25 2005 5.635 2.449 0 0.018 0 0 0.031 0 0.031 0.003 0.007 0 0 0 0 8.175
-127.75 58.75 2005 3.666 0.645 0 0.001 0 0 0.071 0 0.017 0.002 0.003 0 0 0 0 4.405
-123.25 60.75 2005 5.264 1.127 0 0.415 0 0 0.029 0 0.036 0.002 0.005 0 0 0 0 6.878
-118.25 63.25 2005 0.015 0.004 0 0.001 0 0 0.28 0 0.219 0.03 0.163 0 0 0 0 0.712
-113.25 61.25 2005 3.395 1.7 0 0.669 0 0 0.013 0 0.127 0.001 0.003 0 0 0 0 5.908
-108.75 59.75 2005 3.793 0.78 0 0.004 0 0 0.032 0 0.023 0.002 0.006 0 0 0 0 4.639
-103.75 55.75 2005 3.816 0.807 0 0.005 0 0 0.036 0 0.029 0.001 0.003 0 0 0 0 4.697
-98.25 56.75 2005 1.923 0.243 0 0.023 0 0 0.105 0 0.028 0.004 0.011 0 0 0 0 2.337
-93.75 52.75 2005 2.896 0.31 0 0.008 0 0 0.045 0 0.029 0.003 0.007 0 0 0 0 3.298
-90.25 52.75 2005 2.355 0.189 0 0.002 0 0 0.058 0 0.02 0.002 0.006 0 0 0 0 2.632
-86.75 53.75 2005 2.391 0.241 0 0.036 0 0 0.08 0 0.065 0.001 0.003 0 0 0 0 2.818
-82.75 51.75 2005 3.035 0.582 0 0.143 0 0 0.067 0 0.018 0 0.001 0 0 0 0 3.847
-77.25 52.25 2005 2.689 0.358 0 0.026 0 0 0.061 0 0.051 0 0.001 0 0 0 0 3.186
-72.75 49.25 2005 3.331 0.205 0 0.002 0 0 0.042 0 0.008 0.001 0.004 0 0 0 0 3.593
-66.25 48.25 2005 4.865 0.737 0 0.062 0 0 0.025 0.005 0.012 0.001 0.001 0 0 0 0 5.709
-59.25 54.25 2005 0.2 0.025 0 0.001 0 0 0.142 0 0.014 0.006 0.019 0 0 0 0 0.408
13.75 61.75 2005 3.528 0.074 0 0.001 0 0 0.061 0.021 0.011 0.002 0.004 0 0 0 0 3.7
20.25 64.25 2005 5.294 0.75 0 0.005 0.003 0 0.028 0.025 0.029 0.003 0.006 0 0 0 0 6.143
25.25 68.75 2005 1.354 0.079 0 0.001 0 0 0.069 0 0.009 0.005 0.01 0 0 0 0 1.526
28.75 65.75 2005 1.952 0.336 0 0.018 0 0 0.118 0.011 0.091 0.003 0.01 0 0 0 0 2.539
32.25 65.25 2005 2.765 0.136 0 0.001 0 0 0.053 0.016 0.017 0.002 0.006 0 0 0 0 2.996
35.75 59.25 2005 4.488 0.256 0 1.43 0.001 0 0.083 0.003 0.018 0.002 0.007 0 0 0 0 6.286
39.25 60.75 2005 3.485 0.666 0 1.839 0 0 0.05 0.009 0.121 0 0.002 0 0 0 0 6.173
42.75 60.75 2005 3.581 0.544 0 0.012 0 0 0.09 0.022 0.051 0.004 0.012 0 0 0 0 4.314
45.75 65.25 2005 2.719 0.561 0 0.084 0 0 0.064 0 0.065 0.001 0.003 0 0 0 0 3.498
49.25 57.25 2005 4.942 0.112 0 1.795 0 0 0.03 0.004 0.062 0 0.001 0 0 0 0 6.946
51.75 65.75 2005 1.341 0.145 0 0.013 0 0 0.18 0 0.071 0.004 0.013 0 0 0 0 1.767
55.25 60.75 2005 3.831 0.318 0 0.095 0 0 0.078 0 0.079 0.001 0.004 0 0 0 0 4.407
58.25 65.75 2005 0.596 0.036 0 0.003 0 0 0.181 0 0.034 0.004 0.008 0 0 0 0 0.861
61.25 64.75 2005 1.005 0.077 0 0.001 0 0 0.245 0 0.02 0.002 0.006 0 0 0 0 1.357
64.75 62.75 2005 2.153 0.098 0 0 0 0 0.057 0 0.003 0.001 0.003 0 0 0 0 2.316
68.25 62.75 2005 1.534 0.117 0 0.001 0 0 0.072 0 0.019 0.003 0.011 0 0 0 0 1.758
71.75 60.75 2005 2.576 0.365 0 0.123 0 0 0.078 0 0.033 0.002 0.008 0 0 0 0 3.186
75.25 63.75 2005 1.135 0.082 0 0.002 0 0 0.124 0 0.032 0.003 0.009 0 0 0 0 1.386
79.25 61.25 2005 1.978 0.147 0 0.286 0 0 0.117 0 0.059 0.002 0.007 0 0 0 0 2.596
83.25 62.25 2005 1.472 0.115 0 0.001 0 0 0.109 0 0.029 0.002 0.008 0 0 0 0 1.736
92.75 56.75 2005 2.569 0.363 0 2.155 0 0 0.053 0 0.15 0.002 0.008 0 0 0 0 5.3
101.75 54.75 2005 3.551 0.804 0 2.048 0 0 0.042 0 0.082 0.002 0.007 0 0 0 0 6.536
112.75 52.25 2005 3.192 0.689 0 0.334 0 0 0.031 0 0.052 0.002 0.004 0 0 0 0 4.304
139.25 48.25 2005 2.227 0.197 0 0.001 0 0 0.084 0 0.018 0.002 0.005 0 0 0 0 2.534
154.25 59.25 2005 2.902 0.199 0 0.001 0 0 0.071 0 0.011 0.002 0.004 0 0 0 0 3.189
41.75 57.75 2005 4.051 0.191 0 3.47 0 0 0.035 0.004 0.044 0 0.001 0 0 0 0 7.796
79.75 59.25 2005 3.207 0.549 0 0.122 0 0 0.022 0 0.047 0.001 0.003 0 0 0 0 3.951
-161.25 61.75 2005 1.316 0.078 0 0.003 0 0 0.124 0 0.03 0.004 0.008 0 0 0 0 1.562
-155.75 64.25 2005 2.827 0.194 0 0.001 0 0 0.032 0 0.012 0.001 0.003 0 0 0 0 3.071
-150.75 64.75 2005 3.2 1.6 0 0.924 0 0 0.034 0 0.145 0.002 0.006 0 0 0 0 5.911
-136.25 62.75 2005 5.443 3.049 0 0.023 0 0 0.026 0 0.007 0.001 0.003 0 0 0 0 8.553
-127.75 59.25 2005 4.831 4.642 0 0.041 0 0 0.012 0 0.035 0 0.001 0 0 0 0 9.563
-123.25 61.25 2005 4.351 1.801 0 0.123 0 0 0.067 0 0.087 0.004 0.01 0 0 0 0 6.443
-117.75 58.75 2005 3.595 2.721 0 2.916 0 0 0.019 0 0.079 0 0 0 0 0 0 9.33
-113.25 62.25 2005 0.014 0.013 0 0.006 0 0 0.092 0 1.364 0.006 0.021 0 0 0 0 1.515
-108.75 60.25 2005 0.013 0.011 0 0.001 0 0 0.234 0 0.117 0.032 0.118 0 0 0 0 0.526
-103.75 56.25 2005 3.405 0.32 0 0.001 0 0 0.028 0 0.011 0.001 0.005 0 0 0 0 3.772
-98.25 57.25 2005 1.82 0.283 0 0.021 0 0 0.097 0 0.024 0.001 0.004 0 0 0 0 2.251
-93.75 53.25 2005 3.242 0.419 0 0.178 0 0 0.044 0 0.027 0.001 0.005 0 0 0 0 3.916
-90.25 53.25 2005 2.149 0.261 0 0.003 0 0 0.069 0 0.025 0.003 0.01 0 0 0 0 2.521
-86.75 54.25 2005 1.593 0.2 0 0.053 0 0 0.12 0 0.08 0.003 0.011 0 0 0 0 2.061
-82.75 52.25 2005 1.943 0.403 0 0.111 0 0 0.086 0 0.112 0.002 0.007 0 0 0 0 2.664
-77.25 52.75 2005 2.382 0.346 0 0.011 0 0 0.063 0 0.05 0.001 0.003 0 0 0 0 2.857
-72.75 49.75 2005 2.271 0.174 0 0.001 0 0 0.076 0 0.012 0.002 0.004 0 0 0 0 2.541
-66.25 48.75 2005 3.795 0.344 0 0 0 0 0.078 0.001 0.001 0 0.001 0 0 0 0 4.219
-58.75 47.75 2005 5.428 1.391 0 0.005 0.002 0 0.036 0.023 0.032 0.004 0.009 0 0 0 0 6.929
13.75 62.25 2005 2.264 0.058 0 0 0 0 0.071 0.006 0.003 0.002 0.005 0 0 0 0 2.409
20.25 64.75 2005 4.08 0.588 0 0.005 0.007 0 0.029 0.027 0.036 0.001 0.003 0 0 0 0 4.776
25.25 69.25 2005 1.425 0.132 0 0 0 0 0.056 0 0.014 0.003 0.005 0 0 0 0 1.637
28.75 66.25 2005 2.726 0.446 0 0.007 0 0 0.117 0.005 0.058 0.003 0.011 0 0 0 0 3.374
32.25 65.75 2005 2.771 0.167 0 0.001 0 0 0.046 0.026 0.02 0.002 0.005 0 0 0 0 3.038
35.75 59.75 2005 3.97 0.634 0 1.368 0 0 0.045 0.024 0.096 0.002 0.007 0 0 0 0 6.145
39.25 61.25 2005 2.974 0.238 0 2.797 0 0 0.046 0.007 0.145 0 0.002 0 0 0 0 6.209
42.75 61.25 2005 3.637 0.335 0 0.006 0 0 0.058 0.032 0.041 0.003 0.009 0 0 0 0 4.122
45.75 65.75 2005 2.22 0.171 0 0.038 0 0 0.14 0 0.092 0.002 0.009 0 0 0 0 2.671
49.25 57.75 2005 3.196 0.224 0 3.62 0 0 0.055 0.012 0.106 0 0.003 0 0 0 0 7.217
51.75 66.25 2005 1.191 0.107 0 0.007 0 0 0.174 0 0.077 0.003 0.009 0 0 0 0 1.568
55.25 61.25 2005 3.009 0.126 0 0 0 0 0.033 0 0.007 0.001 0.001 0 0 0 0 3.178
58.75 54.25 2005 2.867 0.516 0 2.88 0 0 0.058 0 0.104 0.003 0.011 0 0 0 0 6.44
61.25 66.25 2005 0.204 0.023 0 0.001 0 0 0.268 0 0.023 0.003 0.009 0 0 0 0 0.531
64.75 63.25 2005 1.878 0.095 0 0 0 0 0.059 0 0.009 0.001 0.004 0 0 0 0 2.046
68.25 63.25 2005 1.296 0.086 0 0.001 0 0 0.064 0 0.021 0.003 0.009 0 0 0 0 1.48
71.75 61.25 2005 2.19 0.319 0 0.007 0 0 0.083 0 0.05 0.002 0.007 0 0 0 0 2.657
75.25 64.25 2005 1.138 0.066 0 0.001 0 0 0.117 0 0.02 0.004 0.01 0 0 0 0 1.355
79.25 61.75 2005 1.831 0.152 0 0.225 0 0 0.124 0 0.081 0.001 0.007 0 0 0 0 2.421
83.25 62.75 2005 1.828 0.108 0 0.004 0 0 0.126 0 0.033 0.004 0.01 0 0 0 0 2.114
92.75 57.75 2005 1.897 0.327 0 2.136 0 0 0.049 0 0.194 0.001 0.006 0 0 0 0 4.61
101.75 55.25 2005 3.582 0.607 0 1.645 0 0 0.037 0 0.081 0.002 0.006 0 0 0 0 5.961
112.75 52.75 2005 2.713 0.607 0 0.005 0 0 0.04 0 0.023 0.003 0.008 0 0 0 0 3.399
139.25 48.75 2005 1.588 0.101 0 0.001 0 0 0.121 0 0.019 0.003 0.007 0 0 0 0 1.84
154.25 60.25 2005 0.902 0.04 0 0.001 0 0 0.073 0 0.013 0.006 0.008 0 0 0 0 1.041
